city_name,city_lat,city_lng,city_temp_max,city_temp_min,city_temp,city_pressure,city_humidity,city_cloud,city_wind_speed,city_wind_deg,city_country,city_date,city_sunrise,city_sunset,weather_main,weather_description
Dale City,38.6371,-77.3111,7,5,5.9,1019,42,90,2.06,250,US,1619150191,1619086968,1619135533,Clouds,overcast clouds
Doswell,37.8601,-77.4641,7,4.44,5.47,1020,45,20,2.48,283,US,1619150192,1619087075,1619135499,Clouds,few clouds
Dulles,39.0376,-77.4158,6,3.89,4.9,1019,56,90,3.6,290,US,1619150192,1619086956,1619135595,Clouds,overcast clouds
Fairfax,38.8501,-77.3497,6.67,4.44,5.63,1017,49,66,1.8,286,US,1619150192,1619086957,1619135561,Clouds,broken clouds
Falls Church,38.8823,-77.1711,7,3.89,5.64,1019,42,90,2.06,250,US,1619150192,1619086912,1619135522,Clouds,overcast clouds
Falls Church,38.8823,-77.1711,7,3.89,5.64,1019,42,90,2.06,250,US,1619150192,1619086912,1619135522,Clouds,overcast clouds
Fort Belvoir,38.7119,-77.1459,7,5,5.96,1019,42,90,2.06,250,US,1619150193,1619086921,1619135500,Clouds,overcast clouds
Fredericksburg,38.3032,-77.4605,5,3.33,4.48,1021,48,1,2.52,277,US,1619150193,1619087034,1619135538,Clear,clear sky
Front Royal,38.9182,-78.1944,6,3.89,4.75,1019,52,75,2.57,250,US,1619150194,1619087154,1619135771,Clouds,broken clouds
Glen Allen,37.666,-77.5064,7,3.33,4.88,1020,45,20,2.62,288,US,1619150194,1619087102,1619135492,Clouds,few clouds
Grafton,42.207,-71.6856,3.33,0.56,2.02,1008,48,1,5.66,270,US,1619150194,1619085274,1619134527,Clear,clear sky
Harrisonburg,38.4496,-78.8689,3.33,1.67,2.14,1020,69,75,1.6,275,US,1619150194,1619087358,1619135890,Clouds,broken clouds
Haymarket,-33.8787,151.2053,22.22,20,20.82,1015,32,0,4.63,170,AU,1619150194,1619123002,1619162603,Clear,clear sky
Henrico,37.5502,-77.3664,8,3.89,5.52,1020,42,40,3.09,290,US,1619150195,1619087079,1619135448,Clouds,scattered clouds
Herndon,38.9696,-77.3861,6.11,3.89,5.34,1019,56,90,3.6,290,US,1619150195,1619086955,1619135581,Clouds,overcast clouds
Hopewell,37.3043,-77.2872,6.11,2.78,3.98,1020,75,4,2.46,290,US,1619150195,1619087081,1619135407,Clear,clear sky
King George,38.2682,-77.1844,5,4.44,4.59,1016,68,4,2.96,284,US,1619150195,1619086971,1619135469,Clear,clear sky
Kingstowne,38.7747,-77.135,7,5,5.97,1019,42,90,2.06,250,US,1619150196,1619086913,1619135503,Clouds,overcast clouds
Lake Ridge,38.6879,-77.2978,7,5,5.97,1019,42,90,2.06,250,US,1619150196,1619086960,1619135534,Clouds,overcast clouds
Leesburg,39.1157,-77.5636,8,5.56,6.4,1019,56,90,3.6,290,US,1619150196,1619086984,1619135637,Clouds,overcast clouds
Lorton,38.7043,-77.2278,6.11,5,5.79,1017,65,47,1.59,297,US,1619150196,1619086942,1619135519,Clouds,scattered clouds
Lynchburg,37.4138,-79.1423,5,3.89,4.43,1021,60,1,1.62,257,US,1619150196,1619087517,1619135863,Clear,clear sky
Manassas,38.751,-77.4753,7,5.56,5.91,1019,45,75,1.54,220,US,1619150197,1619086997,1619135583,Clouds,broken clouds
McLean,40.4834,-88.8334,8.33,4.44,5.68,1020,56,1,3.6,210,US,1619150197,1619089557,1619138474,Clear,clear sky
Mechanicsville,37.6088,-77.3733,8,3.89,5.34,1020,42,40,3.09,290,US,1619150197,1619087075,1619135455,Clouds,scattered clouds
Merrifield,38.8743,-77.2269,7,4.44,5.7,1019,42,90,2.06,250,US,1619150197,1619086926,1619135534,Clouds,overcast clouds
Midlothian,32.4824,-96.9945,16.11,15,15.54,1016,59,90,1.54,120,US,1619150169,1619092205,1619139742,Clouds,overcast clouds
Newport News,36.9788,-76.428,11,8,9.22,1020,53,75,1.54,280,US,1619150198,1619086904,1619135173,Clouds,broken clouds
Oakton,38.881,-77.3008,6.67,4.44,5.67,1018,68,71,0.45,278,US,1619150198,1619086943,1619135553,Clouds,broken clouds
Purcellville,39.1368,-77.7147,8,5.56,6.45,1019,56,90,3.6,290,US,1619150198,1619087018,1619135676,Clouds,overcast clouds
Quantico,38.5223,-77.2936,8,4,6.03,1020,42,75,1.54,290,US,1619150198,1619086974,1619135518,Clouds,broken clouds
Radford,37.1318,-80.5764,3,-0.56,1.78,1021,60,1,2.06,290,US,1619150199,1619087885,1619136182,Clear,clear sky
Reston,38.9687,-77.3411,6.67,3.89,5.41,1016,61,82,2.04,279,US,1619150155,1619086944,1619135570,Clouds,broken clouds
Richmond,37.5538,-77.4603,7,3,4.73,1020,75,1,2.8,291,US,1619150199,1619087101,1619135471,Clear,clear sky
Richmond,37.5538,-77.4603,7,3,4.73,1020,75,1,2.8,291,US,1619150199,1619087101,1619135471,Clear,clear sky
Roanoke,37.271,-79.9414,7,3.89,5.05,1021,49,1,4.63,310,US,1619150200,1619087721,1619136042,Clear,clear sky
Rosslyn,-25.6242,28.0942,14.44,13,13.85,1023,67,81,1.54,160,ZA,1619150200,1619151992,1619192699,Clouds,broken clouds
Short Pump,37.6504,-77.6125,7,3.33,4.84,1020,45,20,2.49,286,US,1619150200,1619087129,1619135516,Clouds,few clouds
South Riding,38.9209,-77.5039,6.11,3.89,5.36,1019,56,90,3.6,290,US,1619150200,1619086988,1619135605,Clouds,overcast clouds
Staunton,38.1496,-79.0717,3,1.11,2.4,1020,60,1,2.06,230,US,1619150200,1619087434,1619135911,Clear,clear sky
Sterling,39.0062,-77.4286,6.11,3.89,5.28,1019,56,90,3.6,290,US,1619150201,1619086962,1619135595,Clouds,overcast clouds
Sterling Park,35.1765,-85.2133,11,5.56,6.69,1021,54,1,1.2,13,US,1619150201,1619089164,1619137129,Clear,clear sky
Stony Creek,43.4243,-73.9301,2.22,2.22,2.22,994,62,42,0.45,237,US,1619150201,1619085684,1619135193,Clouds,scattered clouds
Tabb,37.1254,-76.4561,10,8,8.99,1020,46,90,3.6,300,US,1619150201,1619086898,1619135192,Clouds,overcast clouds
Vienna,48.2085,16.3721,5,3.33,4.25,1023,65,0,3.6,270,AT,1619149612,1619149769,1619200547,Clear,clear sky
Virginia Beach,36.8529,-75.978,8.33,6.11,7.03,1020,57,40,3.09,250,US,1619149963,1619086807,1619135054,Clouds,scattered clouds
Waynesboro,38.0685,-78.8895,3.89,1.11,2.71,1020,60,1,2.06,230,US,1619150202,1619087398,1619135860,Clear,clear sky
Williamsburg,37.2707,-76.7075,10,3.33,5.64,1021,57,1,2.06,300,US,1619150202,1619086945,1619135265,Clear,clear sky
Wytheville,36.9484,-81.0848,1.67,0.56,1.17,1019,68,2,1.86,268,US,1619150203,1619088023,1619136288,Clear,clear sky
Yorktown,40.1736,-85.4941,5.56,5,5.23,1020,60,1,1.54,210,US,1619150203,1619088786,1619137642,Clear,clear sky
Barre,44.197,-72.5021,3,-1.11,0.12,1005,38,90,6.17,290,US,1619150203,1619085258,1619134934,Clouds,overcast clouds
Bennington,42.8781,-73.1968,1,-3.33,-0.37,1009,51,20,3.6,240,US,1619150203,1619085566,1619134959,Clouds,few clouds
South Burlington,44.467,-73.171,4,-1.67,1.74,1006,41,75,3.6,270,US,1619150203,1619085389,1619135125,Clouds,broken clouds
Williston,48.147,-103.618,2.78,2.22,2.58,1007,67,65,4.47,327,US,1619150204,1619092248,1619142879,Clouds,broken clouds
Airway Heights,47.6446,-117.5933,12,10.56,11.19,1008,50,20,6.69,70,US,1619150204,1619095661,1619146172,Clouds,few clouds
Anacortes,48.5126,-122.6127,13,9.44,11.14,1013,76,1,2.4,219,US,1619150204,1619096753,1619147489,Clear,clear sky
Bainbridge Island,47.6262,-122.5212,14,11.67,12.79,1013,54,20,2.06,190,US,1619150204,1619096845,1619147353,Clouds,few clouds
Battle Ground,45.7809,-122.5334,16,8.33,13.08,1014,44,20,3.09,340,US,1619150205,1619097072,1619147132,Clouds,few clouds
Belfair,47.4506,-122.8274,12.22,11.11,11.9,1014,66,1,1.54,200,US,1619150205,1619096941,1619147405,Clear,clear sky
Bellingham,48.7595,-122.4882,14,8.33,11.25,1013,67,1,2.06,0,US,1619150205,1619096691,1619147492,Clear,clear sky
Bonney Lake,47.1771,-122.1865,12.78,9.44,11.16,1014,76,20,1.19,191,US,1619150205,1619096821,1619147217,Clouds,few clouds
Bothell,47.7623,-122.2054,13.33,10.56,11.85,1010,74,14,1.56,97,US,1619150205,1619096752,1619147295,Clouds,few clouds
Bremerton,47.5673,-122.6326,13.33,11.11,12.64,1014,66,1,1.54,200,US,1619150206,1619096879,1619147373,Clear,clear sky
Burien,47.4704,-122.3468,14.44,10.56,12.56,1014,54,20,2.57,200,US,1619150206,1619096823,1619147292,Clouds,few clouds
Camas,37.402,-6.0331,14.44,13.89,14.16,1014,88,0,1.03,110,ES,1619150206,1619156311,1619204759,Clear,clear sky
Carnation,47.6479,-121.914,12.22,10.56,11.27,1013,82,31,1.86,109,US,1619149981,1619096697,1619147210,Clouds,scattered clouds
Centralia,46.7162,-122.9543,14,12,12.78,1015,66,20,1.52,266,US,1619150207,1619097062,1619147345,Clouds,few clouds
Chehalis,46.662,-122.964,14,12,12.73,1015,66,20,1.44,265,US,1619150207,1619097070,1619147341,Clouds,few clouds
Chelan,47.8832,-120.6345,9.44,3.89,7.76,1010,59,38,2.16,293,US,1619150207,1619096360,1619146933,Clouds,scattered clouds
Cheney,47.4874,-117.5758,12,9.44,11.09,1008,50,20,6.69,70,US,1619150207,1619095677,1619146148,Clouds,few clouds
Colville,48.5466,-117.9055,8.89,6.67,7.81,1010,59,2,1.27,313,US,1619150208,1619095620,1619146363,Clear,clear sky
DuPont,47.0968,-122.6312,14,10,12.29,1014,62,1,2.06,280,US,1619150208,1619096937,1619147314,Clear,clear sky
DuPont,47.0968,-122.6312,14,10,12.29,1014,62,1,2.06,280,US,1619150208,1619096937,1619147314,Clear,clear sky
Duvall,47.7423,-121.9857,12.22,10.56,11.27,1016,74,36,1.76,97,US,1619150208,1619096702,1619147240,Clouds,scattered clouds
East Wenatchee,47.4157,-120.2931,17,10.56,13.47,1008,34,40,7.72,310,US,1619150209,1619096337,1619146792,Clouds,scattered clouds
Edmonds,47.8107,-122.3774,13.33,10.56,12.01,1013,68,6,0.45,157,US,1619150209,1619096787,1619147342,Clear,clear sky
Ellensburg,46.9965,-120.5479,12,10,10.99,1009,47,1,12.35,310,US,1619150209,1619096450,1619146801,Clear,clear sky
Enumclaw,47.2043,-121.9915,12.22,9.44,10.57,996,80,25,1.99,125,US,1619150210,1619096771,1619147173,Clouds,scattered clouds
Federal Way,47.3223,-122.3126,12.78,10,11.76,1014,72,29,1.77,232,US,1619150210,1619096833,1619147265,Clouds,scattered clouds
Ferndale,42.4606,-83.1347,6,0.56,3.58,1018,41,1,2.51,263,US,1619150210,1619087992,1619137303,Clear,clear sky
Fife,47.2393,-122.3571,12.78,10.56,11.93,1014,62,1,1.54,220,US,1619150210,1619096854,1619147266,Clear,clear sky
Joint Base Lewis McChord,47.1079,-122.5769,14,9.44,11.62,1014,62,1,2.06,280,US,1619150211,1619096923,1619147302,Clear,clear sky
Frederickson,47.0962,-122.3587,13,8.89,10.88,1014,76,20,1.62,227,US,1619150211,1619096872,1619147248,Clouds,few clouds
Gig Harbor,47.3293,-122.5801,12.22,10.56,11.62,1014,62,1,1.54,220,US,1619150211,1619096896,1619147330,Clear,clear sky
Graham,47.0529,-122.2943,12.22,8.89,10.32,1014,76,20,1.44,201,US,1619150211,1619096862,1619147227,Clouds,few clouds
Grandview,38.8858,-94.533,10,10,10,1018,53,90,4.65,183,US,1619149664,1619091074,1619139692,Clouds,overcast clouds
Issaquah,47.5301,-122.0326,12.78,10,11.34,1016,62,27,1.94,127,US,1619150212,1619096740,1619147224,Clouds,scattered clouds
Kelso,46.1468,-122.9084,12,7.78,10.3,1015,58,1,2.06,0,US,1619150212,1619097119,1619147265,Clear,clear sky
Kenmore,47.7573,-122.244,13.33,10.56,11.89,999,73,10,1.53,97,US,1619150212,1619096762,1619147303,Clear,clear sky
Kennewick,46.2113,-119.1372,20,15,16.99,1007,32,90,7.2,230,US,1619150213,1619096207,1619146367,Clouds,overcast clouds
Kent,51.1667,0.6667,2.22,0,0.79,1028,90,4,2.79,70,GB,1619149923,1619153118,1619204736,Clear,clear sky
Lacey,47.0343,-122.8232,14,11.11,12.74,1014,58,75,2.57,270,US,1619150213,1619096991,1619147352,Clouds,broken clouds
Lacey,47.0343,-122.8232,14,11.11,12.74,1014,58,75,2.57,270,US,1619150213,1619096991,1619147352,Clouds,broken clouds
Lake Stevens,48.0151,-122.0637,15,10.56,12.23,1013,55,1,1.54,200,US,1619150213,1619096686,1619147293,Clear,clear sky
Liberty Lake,47.6759,-117.1182,13,11.67,12.07,1007,50,90,4.12,60,US,1619150214,1619095544,1619146062,Rain,light rain
Lynden,48.9465,-122.4521,14,11.11,12.37,1012,67,20,3.6,210,US,1619150214,1619096657,1619147508,Clouds,few clouds
Lynden,48.9465,-122.4521,14,11.11,12.37,1012,67,20,3.6,210,US,1619150214,1619096657,1619147508,Clouds,few clouds
Lynnwood,47.8209,-122.3151,13.33,10.56,11.86,1013,68,7,0.45,157,US,1619150214,1619096771,1619147329,Clear,clear sky
Maple Valley,47.3927,-122.0464,12.78,9.44,11.25,1014,70,26,1.79,134,US,1619150214,1619096761,1619147210,Clouds,scattered clouds
Marysville,48.0518,-122.1771,15,10.56,12.43,1013,55,1,1.54,200,US,1619150215,1619096708,1619147325,Clear,clear sky
Mercer Island,47.5706,-122.2221,14.44,10.56,12.6,1013,54,20,2.06,190,US,1619150215,1619096780,1619147275,Clouds,few clouds
Mill Creek,47.8601,-122.2043,13.33,10.56,11.64,1013,73,13,1.64,102,US,1619150215,1619096739,1619147307,Clouds,few clouds
Milton,34.1322,-84.3007,7.22,5.56,6.27,1021,76,2,1.23,325,US,1619150216,1619089030,1619136825,Clear,clear sky
Moses Lake,47.1301,-119.2781,18,14.44,16.6,1007,22,20,3.6,30,US,1619150216,1619096130,1619146512,Clouds,few clouds
Mountlake Terrace,47.7882,-122.3087,13.33,10.56,11.87,1013,74,8,1.31,96,US,1619150216,1619096774,1619147323,Clear,clear sky
Mukilteo,47.9445,-122.3046,13.33,10.56,11.88,1012,47,7,1.29,100,US,1619150217,1619096753,1619147342,Clear,clear sky
Napavine,46.5746,-122.9082,12,12,12,1015,66,20,1.06,261,US,1619150217,1619097068,1619147317,Clouds,few clouds
Newport,51.5877,-2.9984,4.44,2.78,3.65,1026,73,0,4.18,50,GB,1619149972,1619153932,1619205681,Clear,clear sky
Normandy Park,47.4362,-122.3407,14.44,10.56,12.46,1014,54,20,2.57,200,US,1619150217,1619096826,1619147286,Clouds,few clouds
Oak Harbor,48.2932,-122.6432,13,11.11,11.96,1014,67,40,1.54,290,US,1619150218,1619096789,1619147468,Clouds,scattered clouds
Olympia,47.0379,-122.9007,14,11.11,12.19,1014,58,75,2.57,270,US,1619150218,1619097009,1619147371,Clouds,broken clouds
Omak,48.411,-119.5276,14,4.44,9.84,1009,21,1,7.2,10,US,1619150218,1619096027,1619146735,Clear,clear sky
Orting,47.0979,-122.2043,12.22,8.89,10.64,1014,76,20,1.33,183,US,1619150218,1619096835,1619147211,Clouds,few clouds
Pasco,28.292,-82.4165,17.78,16.67,17.21,1018,83,14,4.21,68,US,1619150218,1619089018,1619135932,Clouds,few clouds
Port Angeles,48.1181,-123.4307,11,6.67,9.11,1014,82,1,3.09,290,US,1619150219,1619097000,1619147635,Clear,clear sky
Port Orchard,47.5404,-122.6363,13.33,11.11,12.65,1014,66,1,1.54,200,US,1619150219,1619096883,1619147370,Clear,clear sky
Port Townsend,48.117,-122.7605,12,9.44,10.66,1013,71,1,2.57,310,US,1619150219,1619096840,1619147474,Clear,clear sky
Poulsbo,47.7359,-122.6465,12.78,10.56,12.05,1012,70,5,0.38,305,US,1619150220,1619096861,1619147397,Clear,clear sky
Prosser,46.2068,-119.7689,17.22,15.56,16.29,1008,37,58,3.13,259,US,1619150220,1619096359,1619146518,Clouds,broken clouds
Pullman,46.7313,-117.1796,11,8.33,9.25,1008,54,75,0.97,352,US,1619150220,1619095675,1619145959,Clouds,broken clouds
Puyallup,47.1854,-122.2929,12.78,9.44,11.42,1014,76,20,1.62,229,US,1619150220,1619096845,1619147244,Clouds,few clouds
Puyallup,47.1854,-122.2929,12.78,9.44,11.42,1014,76,20,1.62,229,US,1619150220,1619096845,1619147244,Clouds,few clouds
Renton,47.4829,-122.2171,14.44,10.56,12.46,1014,54,20,2.57,200,US,1619150221,1619096790,1619147262,Clouds,few clouds
Richland,40.7834,-82.5499,3,0.56,2.2,1019,60,1,2.06,220,US,1619150221,1619088021,1619136994,Clear,clear sky
Ritzville,47.1274,-118.38,16.67,12.22,14.61,1006,29,41,1.79,103,US,1619150221,1619095915,1619146296,Clouds,scattered clouds
Salmon Creek,45.7107,-122.649,16,11.67,13.97,1014,44,20,3.09,340,US,1619150221,1619097108,1619147152,Clouds,few clouds
Sammamish,47.6418,-122.0804,12.78,10.56,11.71,1013,73,26,1.6,115,US,1619150222,1619096737,1619147250,Clouds,scattered clouds
Seattle,47.6062,-122.3321,14,11.67,12.73,1013,54,20,2.06,190,US,1619150175,1619096802,1619147306,Clouds,few clouds
Sequim,48.0795,-123.1018,11.11,8.33,9.65,1013,75,5,2.76,240,US,1619150222,1619096926,1619147551,Clear,clear sky
Shoreline,47.7557,-122.3415,13.33,10.56,12.05,1013,74,7,1.21,94,US,1619150222,1619096786,1619147327,Clear,clear sky
Silverdale,47.6445,-122.6949,12.78,10.56,11.93,1014,66,1,1.54,200,US,1619150223,1619096884,1619147398,Clear,clear sky
Snohomish,48.0498,-121.7179,11.67,7.78,9.87,1014,88,82,0.92,118,US,1619150223,1619096599,1619147214,Clouds,broken clouds
Snoqualmie,47.5287,-121.8254,11.11,9.44,10.24,1014,77,33,1.89,118,US,1619150223,1619096691,1619147174,Clouds,scattered clouds
Spanaway,47.104,-122.4346,13,8.89,10.92,1014,76,20,1.96,242,US,1619150223,1619096889,1619147267,Clouds,few clouds
Spokane,47.6166,-117.3677,12,10.56,11.16,1008,50,20,6.69,70,US,1619150224,1619095611,1619146114,Clouds,few clouds
Spokane Valley,47.6732,-117.2394,11.67,9.44,10.91,1005,63,2,3.13,65,US,1619150224,1619095573,1619146091,Clear,clear sky
Stanwood,48.2412,-122.3707,15,11.11,12.66,1013,55,1,1.54,200,US,1619150224,1619096730,1619147396,Clear,clear sky
Sumner,36.4998,-86.45,6.11,3.33,4.83,1020,78,30,2.22,71,US,1619150224,1619089349,1619137538,Clouds,scattered clouds
Tacoma,47.2529,-122.4443,12.78,10.56,11.82,1014,62,1,1.54,220,US,1619150225,1619096873,1619147288,Clear,clear sky
Tacoma,47.2529,-122.4443,12.78,10.56,11.82,1014,62,1,1.54,220,US,1619150225,1619096873,1619147288,Clear,clear sky
Toppenish,46.3774,-120.3087,17,15.56,16.06,1008,34,1,6.17,290,US,1619150225,1619096468,1619146668,Clear,clear sky
Tukwila,47.474,-122.261,14.44,10.56,12.43,1014,54,20,2.57,200,US,1619150225,1619096802,1619147272,Clouds,few clouds
Tulalip,48.0684,-122.2918,15,10.56,12.48,1013,55,1,1.54,200,US,1619150225,1619096734,1619147355,Clear,clear sky
Tumwater,47.0073,-122.9093,14,11.11,12.3,1014,58,75,2.57,270,US,1619150226,1619097015,1619147370,Clouds,broken clouds
University Place,47.2356,-122.5504,13,10.56,11.82,1014,62,1,1.54,220,US,1619150226,1619096901,1619147312,Clear,clear sky
Veradale,47.6499,-117.2074,13,10.56,11.64,1007,50,90,4.12,60,US,1619150226,1619095568,1619146080,Clouds,overcast clouds
Walla Walla,46.0646,-118.343,15.56,12.22,13.86,1007,51,90,4.63,160,US,1619150227,1619096034,1619146159,Clouds,overcast clouds
Walla Walla,46.0646,-118.343,15.56,12.22,13.86,1007,51,90,4.63,160,US,1619150227,1619096034,1619146159,Clouds,overcast clouds
Washougal,45.5826,-122.3534,17,11.11,13.66,1013,48,75,1.11,212,US,1619150227,1619097052,1619147066,Clouds,broken clouds
Wenatchee,47.4235,-120.3103,17,10.56,13.4,1008,34,40,7.72,310,US,1619150227,1619096341,1619146797,Clouds,scattered clouds
Woodinville,47.7543,-122.1635,13.33,10.56,11.8,1013,56,19,1.6,96,US,1619150227,1619096743,1619147284,Clouds,few clouds
Yakima,46.4665,-120.6678,16,13.33,14.25,1008,33,1,7.2,320,US,1619150228,1619096544,1619146765,Clear,clear sky
Yelm,46.942,-122.606,13,8.89,10.63,1014,62,1,2.06,280,US,1619150228,1619096951,1619147289,Clear,clear sky
Appleton,44.2619,-88.4154,6.67,4.44,5.63,1013,65,20,2.57,160,US,1619150228,1619089066,1619138764,Clouds,few clouds
Ashwaubenon,44.4822,-88.0701,6,3.89,4.74,1014,61,1,3.6,180,US,1619150228,1619088959,1619138705,Clear,clear sky
Beloit,42.5084,-89.0318,12,7.22,8.96,1016,46,1,3.6,230,US,1619150229,1619089401,1619138724,Clear,clear sky
Cedarburg,43.2967,-87.9876,3.89,2,3.09,1015,87,1,5.55,252,US,1619150229,1619089068,1619138556,Clear,clear sky
De Pere,44.4489,-88.0604,6,3.89,4.71,1014,61,1,3.6,180,US,1619150229,1619088960,1619138699,Clear,clear sky
Delafield,43.0608,-88.4037,8.33,7,7.7,1016,42,1,3.09,220,US,1619150200,1619089193,1619138631,Clear,clear sky
Delavan,42.6331,-88.6437,10,7.22,9.03,1016,40,15,3.09,220,US,1619150038,1619089295,1619138644,Clouds,few clouds
Eau Claire,44.8114,-91.4985,9,6,7.32,1013,37,1,1.54,210,US,1619150230,1619089744,1619139566,Clear,clear sky
Fitchburg,42.5834,-71.8023,3,1.11,1.66,1008,48,1,4.12,260,US,1619150230,1619085263,1619134594,Clear,clear sky
Fond du Lac,43.775,-88.4388,6,2.22,4.84,1014,61,1,3.09,160,US,1619150230,1619089125,1619138716,Clear,clear sky
Fond du Lac,43.775,-88.4388,6,2.22,4.84,1014,61,1,3.09,160,US,1619150230,1619089125,1619138716,Clear,clear sky
Fox Point,43.1575,-87.9017,8.33,3,6.46,1016,81,1,1.54,210,US,1619150231,1619089062,1619138521,Clear,clear sky
Grand Chute,44.3043,-88.4392,6.67,4.44,5.66,1013,65,20,2.57,160,US,1619150231,1619089067,1619138774,Clouds,few clouds
Green Bay,44.5192,-88.0198,6,3.89,4.77,1014,61,1,3.6,180,US,1619150231,1619088943,1619138697,Clear,clear sky
Greendale,42.9406,-87.9959,8.33,6.11,7.78,1015,57,1,2.06,210,US,1619150231,1619089108,1619138521,Clear,clear sky
Hales Corners,42.9375,-88.0487,8.33,6.11,7.72,1015,57,1,2.06,210,US,1619150231,1619089121,1619138533,Clear,clear sky
Janesville,42.6828,-89.0187,8,8,8,1016,46,1,3.6,230,US,1619150232,1619089380,1619138739,Clear,clear sky
Kenosha,42.5667,-88.0501,9,8.89,8.96,1016,43,1,3.6,230,US,1619150232,1619089160,1619138495,Clear,clear sky
Lake Delton,43.6011,-89.7937,10,2.78,7.35,1015,37,1,4.12,220,US,1619150232,1619089469,1619139023,Clear,clear sky
Lake Geneva,42.5917,-88.4334,10,7.22,9.09,1016,40,21,3.09,220,US,1619150232,1619089249,1619138589,Clouds,few clouds
Manitowoc,44.0667,-87.8001,4.44,2.78,3.79,1015,87,1,3.6,160,US,1619150233,1619088940,1619138595,Clear,clear sky
Menomonee Falls,43.1789,-88.1173,8.33,3,5.6,1016,81,1,1.54,210,US,1619150233,1619089112,1619138575,Clear,clear sky
Mequon,43.2364,-87.9845,8.33,3,4.5,1016,81,1,1.54,210,US,1619150233,1619089074,1619138549,Clear,clear sky
Middleton,53.55,-2.2,5.56,1.67,3.65,1028,60,9,0.91,82,GB,1619150233,1619153424,1619205806,Clear,clear sky
Milwaukee,43.0006,-87.9668,8.33,6.11,7.84,1015,57,1,2.06,210,US,1619150234,1619089095,1619138520,Clear,clear sky
Monona,43.0622,-89.334,11,11,11,1015,37,1,2.06,220,US,1619150234,1619089416,1619138855,Clear,clear sky
Muskego,42.9058,-88.139,8.33,6.11,7.35,1016,42,1,3.09,220,US,1619150234,1619089146,1619138551,Clear,clear sky
Neenah,44.1858,-88.4626,6.67,4.44,5.74,1013,65,20,2.57,160,US,1619150234,1619089086,1619138767,Clouds,few clouds
New Berlin,42.9764,-88.1084,8.33,6.11,7.67,1016,42,1,3.09,220,US,1619150234,1619089131,1619138551,Clear,clear sky
Oak Creek,42.8858,-87.8631,8.89,7.78,8.22,1015,57,1,2.06,210,US,1619150235,1619089082,1619138483,Clear,clear sky
